,时间,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
291,2023-05-30 09:50:00,4.57,4.59,4.59,4.57,0.44,0.02,1670,765082.0,0.44,0.02
292,2023-05-30 09:55:00,4.58,4.58,4.59,4.58,-0.22,-0.01,1975,906068.0,0.22,0.02
293,2023-05-30 10:00:00,4.58,4.58,4.58,4.57,0.0,0.0,2791,1277989.0,0.22,0.03
294,2023-05-30 10:05:00,4.58,4.57,4.58,4.57,-0.22,-0.01,2390,1092404.0,0.22,0.03
295,2023-05-30 10:10:00,4.57,4.57,4.58,4.57,0.0,0.0,2747,1256738.0,0.22,0.03
296,2023-05-30 10:15:00,4.58,4.57,4.58,4.57,0.0,0.0,1777,812225.0,0.22,0.02
297,2023-05-30 10:20:00,4.57,4.57,4.58,4.56,0.0,0.0,1632,745866.0,0.44,0.02
298,2023-05-30 10:25:00,4.57,4.57,4.57,4.56,0.0,0.0,856,390468.0,0.22,0.01
299,2023-05-30 10:30:00,4.56,4.57,4.57,4.56,0.0,0.0,1647,751110.0,0.22,0.02
300,2023-05-30 10:35:00,4.57,4.56,4.57,4.55,-0.22,-0.01,2349,1070592.0,0.44,0.03
301,2023-05-30 10:40:00,4.56,4.55,4.56,4.55,-0.22,-0.01,2663,1212011.0,0.22,0.03
302,2023-05-30 10:45:00,4.55,4.56,4.56,4.54,0.22,0.01,2530,1151625.0,0.44,0.03
303,2023-05-30 10:50:00,4.55,4.56,4.57,4.55,0.0,0.0,4233,1928235.0,0.44,0.05
304,2023-05-30 10:55:00,4.57,4.56,4.57,4.55,0.0,0.0,2060,939502.0,0.44,0.02
305,2023-05-30 11:00:00,4.55,4.56,4.56,4.55,0.0,0.0,1161,528541.0,0.22,0.01
306,2023-05-30 11:05:00,4.56,4.55,4.56,4.55,-0.22,-0.01,379,172544.0,0.22,0.0
307,2023-05-30 11:10:00,4.55,4.54,4.55,4.54,-0.22,-0.01,4209,1912785.0,0.22,0.05
308,2023-05-30 11:15:00,4.54,4.54,4.55,4.54,0.0,0.0,1121,509389.0,0.22,0.01
309,2023-05-30 11:20:00,4.54,4.55,4.55,4.54,0.22,0.01,3096,1405884.0,0.22,0.04
310,2023-05-30 11:25:00,4.55,4.54,4.55,4.54,-0.22,-0.01,984,446764.0,0.22,0.01
311,2023-05-30 11:30:00,4.54,4.54,4.54,4.53,0.0,0.0,7104,3219633.0,0.22,0.08
312,2023-05-30 13:05:00,4.54,4.53,4.54,4.52,-0.22,-0.01,3038,1376889.0,0.44,0.04
313,2023-05-30 13:10:00,4.53,4.51,4.54,4.51,-0.44,-0.02,5878,2655159.0,0.66,0.07
314,2023-05-30 13:15:00,4.51,4.52,4.53,4.51,0.22,0.01,6447,2913051.0,0.44,0.07
315,2023-05-30 13:20:00,4.53,4.52,4.53,4.51,0.0,0.0,5059,2286894.0,0.44,0.06
316,2023-05-30 13:25:00,4.52,4.52,4.52,4.51,0.0,0.0,2971,1340267.0,0.22,0.03
317,2023-05-30 13:30:00,4.52,4.52,4.53,4.51,0.0,0.0,8874,4010119.0,0.44,0.1
318,2023-05-30 13:35:00,4.53,4.55,4.55,4.52,0.66,0.03,7380,3348316.0,0.66,0.09
319,2023-05-30 13:40:00,4.55,4.56,4.56,4.54,0.22,0.01,2986,1358171.0,0.44,0.03
320,2023-05-30 13:45:00,4.55,4.56,4.56,4.55,0.0,0.0,1536,699039.0,0.22,0.02
321,2023-05-30 13:50:00,4.56,4.56,4.57,4.55,0.0,0.0,3223,1470137.0,0.44,0.04
322,2023-05-30 13:55:00,4.57,4.57,4.57,4.56,0.22,0.01,778,355128.0,0.22,0.01
323,2023-05-30 14:00:00,4.57,4.56,4.57,4.56,-0.22,-0.01,400,182581.0,0.22,0.0
324,2023-05-30 14:05:00,4.57,4.58,4.58,4.56,0.44,0.02,5181,2368936.0,0.44,0.06
325,2023-05-30 14:10:00,4.58,4.58,4.59,4.57,0.0,0.0,3915,1793560.0,0.44,0.05
326,2023-05-30 14:15:00,4.58,4.59,4.59,4.57,0.22,0.01,2895,1325838.0,0.44,0.03
327,2023-05-30 14:20:00,4.58,4.61,4.62,4.58,0.44,0.02,6386,2937335.0,0.87,0.07
328,2023-05-30 14:25:00,4.61,4.62,4.62,4.6,0.22,0.01,1949,898428.0,0.43,0.02
329,2023-05-30 14:30:00,4.62,4.61,4.62,4.61,-0.22,-0.01,1715,791509.0,0.22,0.02
330,2023-05-30 14:35:00,4.62,4.61,4.62,4.61,0.0,0.0,3284,1514843.0,0.22,0.04
331,2023-05-30 14:40:00,4.62,4.62,4.62,4.61,0.22,0.01,1831,844508.0,0.22,0.02
332,2023-05-30 14:45:00,4.61,4.62,4.62,4.61,0.0,0.0,1770,816409.0,0.22,0.02
333,2023-05-30 14:50:00,4.62,4.62,4.62,4.61,0.0,0.0,5243,2417640.0,0.22,0.06
334,2023-05-30 14:55:00,4.61,4.62,4.62,4.61,0.0,0.0,3271,1509569.0,0.22,0.04
335,2023-05-30 15:00:00,4.62,4.62,4.62,4.61,0.0,0.0,4677,2160231.0,0.22,0.05
336,2023-05-31 09:35:00,4.61,4.59,4.61,4.56,-0.65,-0.03,6548,2997551.0,1.08,0.08
337,2023-05-31 09:40:00,4.59,4.62,4.62,4.59,0.65,0.03,3691,1700513.0,0.65,0.04
338,2023-05-31 09:45:00,4.62,4.64,4.64,4.61,0.43,0.02,3372,1558861.0,0.65,0.04
339,2023-05-31 09:50:00,4.65,4.62,4.65,4.62,-0.43,-0.02,4410,2043990.0,0.65,0.05
340,2023-05-31 09:55:00,4.63,4.63,4.64,4.62,0.22,0.01,2920,1351148.0,0.43,0.03
341,2023-05-31 10:00:00,4.63,4.63,4.64,4.62,0.0,0.0,1861,861267.0,0.43,0.02
342,2023-05-31 10:05:00,4.62,4.63,4.63,4.62,0.0,0.0,3103,1436276.0,0.22,0.04
343,2023-05-31 10:10:00,4.63,4.63,4.64,4.62,0.0,0.0,4667,2160643.0,0.43,0.05
344,2023-05-31 10:15:00,4.62,4.63,4.63,4.62,0.0,0.0,1398,647127.0,0.22,0.02
345,2023-05-31 10:20:00,4.63,4.63,4.63,4.62,0.0,0.0,764,353411.0,0.22,0.01
346,2023-05-31 10:25:00,4.62,4.62,4.63,4.62,-0.22,-0.01,453,209464.0,0.22,0.01
347,2023-05-31 10:30:00,4.62,4.62,4.63,4.62,0.0,0.0,905,418154.0,0.22,0.01
348,2023-05-31 10:35:00,4.62,4.6,4.62,4.6,-0.43,-0.02,4998,2306930.0,0.43,0.06
349,2023-05-31 10:40:00,4.6,4.62,4.62,4.6,0.43,0.02,1170,539240.0,0.43,0.01
350,2023-05-31 10:45:00,4.62,4.63,4.64,4.62,0.22,0.01,5640,2611967.0,0.43,0.07
351,2023-05-31 10:50:00,4.63,4.64,4.64,4.63,0.22,0.01,2568,1189371.0,0.22,0.03
352,2023-05-31 10:55:00,4.63,4.66,4.66,4.63,0.43,0.02,7189,3339399.0,0.65,0.08
353,2023-05-31 11:00:00,4.65,4.67,4.68,4.65,0.21,0.01,4762,2222300.0,0.64,0.06
354,2023-05-31 11:05:00,4.66,4.66,4.67,4.65,-0.21,-0.01,2857,1331486.0,0.43,0.03
355,2023-05-31 11:10:00,4.66,4.66,4.66,4.64,0.0,0.0,4308,2005722.0,0.43,0.05
356,2023-05-31 11:15:00,4.66,4.67,4.67,4.66,0.21,0.01,870,405808.0,0.21,0.01
357,2023-05-31 11:20:00,4.67,4.65,4.67,4.65,-0.43,-0.02,1100,512287.0,0.43,0.01
358,2023-05-31 11:25:00,4.65,4.65,4.65,4.64,0.0,0.0,1718,798177.0,0.22,0.02
359,2023-05-31 11:30:00,4.64,4.64,4.65,4.63,-0.22,-0.01,662,307099.0,0.43,0.01
360,2023-05-31 13:05:00,4.64,4.63,4.64,4.62,-0.22,-0.01,3468,1605756.0,0.43,0.04
361,2023-05-31 13:10:00,4.63,4.64,4.64,4.63,0.22,0.01,679,314602.0,0.22,0.01
362,2023-05-31 13:15:00,4.63,4.63,4.64,4.61,-0.22,-0.01,2889,1335397.0,0.65,0.03
363,2023-05-31 13:20:00,4.63,4.63,4.63,4.62,0.0,0.0,965,446644.0,0.22,0.01
364,2023-05-31 13:25:00,4.63,4.63,4.64,4.62,0.0,0.0,268,124067.0,0.43,0.0
365,2023-05-31 13:30:00,4.63,4.64,4.64,4.63,0.22,0.01,551,255148.0,0.22,0.01
366,2023-05-31 13:35:00,4.64,4.63,4.64,4.63,-0.22,-0.01,945,438151.0,0.22,0.01
367,2023-05-31 13:40:00,4.64,4.64,4.64,4.63,0.22,0.01,324,150217.0,0.22,0.0
368,2023-05-31 13:45:00,4.63,4.63,4.64,4.62,-0.22,-0.01,1230,569483.0,0.43,0.01
369,2023-05-31 13:50:00,4.62,4.62,4.63,4.62,-0.22,-0.01,867,400809.0,0.22,0.01
370,2023-05-31 13:55:00,4.63,4.63,4.64,4.63,0.22,0.01,1521,704360.0,0.22,0.02
371,2023-05-31 14:00:00,4.64,4.64,4.65,4.63,0.22,0.01,1230,570627.0,0.43,0.01
372,2023-05-31 14:05:00,4.65,4.63,4.65,4.63,-0.22,-0.01,794,368183.0,0.43,0.01
373,2023-05-31 14:10:00,4.64,4.63,4.64,4.62,0.0,0.0,3159,1462913.0,0.43,0.04
374,2023-05-31 14:15:00,4.63,4.63,4.63,4.62,0.0,0.0,320,148127.0,0.22,0.0
375,2023-05-31 14:20:00,4.63,4.63,4.63,4.62,0.0,0.0,270,125007.0,0.22,0.0
376,2023-05-31 14:25:00,4.63,4.62,4.63,4.62,-0.22,-0.01,1075,497488.0,0.22,0.01
377,2023-05-31 14:30:00,4.63,4.62,4.63,4.62,0.0,0.0,606,280535.0,0.22,0.01
378,2023-05-31 14:35:00,4.63,4.63,4.63,4.62,0.22,0.01,416,192451.0,0.22,0.0
379,2023-05-31 14:40:00,4.62,4.62,4.63,4.62,-0.22,-0.01,961,444367.0,0.22,0.01
380,2023-05-31 14:45:00,4.62,4.64,4.64,4.62,0.43,0.02,5724,2650342.0,0.43,0.07
381,2023-05-31 14:50:00,4.64,4.63,4.64,4.63,-0.22,-0.01,2250,1042377.0,0.22,0.03
382,2023-05-31 14:55:00,4.63,4.63,4.64,4.62,0.0,0.0,2956,1368488.0,0.43,0.03
383,2023-05-31 15:00:00,4.63,4.63,4.63,4.62,0.0,0.0,2702,1250637.0,0.22,0.03
384,2023-06-01 09:35:00,4.65,4.61,4.65,4.61,-0.43,-0.02,5254,2431264.0,0.86,0.06
385,2023-06-01 09:40:00,4.61,4.57,4.61,4.57,-0.87,-0.04,5575,2560591.0,0.87,0.06
386,2023-06-01 09:45:00,4.58,4.59,4.6,4.57,0.44,0.02,2302,1056031.0,0.66,0.03
387,2023-06-01 09:50:00,4.6,4.62,4.62,4.59,0.65,0.03,2120,975219.0,0.65,0.02
388,2023-06-01 09:55:00,4.61,4.63,4.65,4.61,0.22,0.01,3284,1520479.0,0.87,0.04
389,2023-06-01 10:00:00,4.64,4.66,4.67,4.63,0.65,0.03,6987,3251376.0,0.86,0.08
390,2023-06-01 10:05:00,4.65,4.67,4.68,4.64,0.21,0.01,8487,3959676.0,0.86,0.1
391,2023-06-01 10:10:00,4.68,4.66,4.68,4.65,-0.21,-0.01,4993,2329292.0,0.64,0.06
392,2023-06-01 10:15:00,4.66,4.67,4.67,4.66,0.21,0.01,2731,1273130.0,0.21,0.03
393,2023-06-01 10:20:00,4.67,4.67,4.69,4.67,0.0,0.0,13826,6472226.0,0.43,0.16
394,2023-06-01 10:25:00,4.67,4.67,4.68,4.67,0.0,0.0,723,337980.0,0.21,0.01
395,2023-06-01 10:30:00,4.68,4.68,4.68,4.67,0.21,0.01,1057,494278.0,0.21,0.01
396,2023-06-01 10:35:00,4.68,4.69,4.69,4.68,0.21,0.01,3289,1539590.0,0.21,0.04
397,2023-06-01 10:40:00,4.68,4.68,4.69,4.68,-0.21,-0.01,1946,911084.0,0.21,0.02
398,2023-06-01 10:45:00,4.67,4.68,4.69,4.67,0.0,0.0,2819,1319068.0,0.43,0.03
399,2023-06-01 10:50:00,4.68,4.68,4.69,4.68,0.0,0.0,2162,1012092.0,0.21,0.03
400,2023-06-01 10:55:00,4.68,4.68,4.68,4.67,0.0,0.0,685,320526.0,0.21,0.01
401,2023-06-01 11:00:00,4.68,4.68,4.69,4.68,0.0,0.0,1311,613851.0,0.21,0.02
402,2023-06-01 11:05:00,4.68,4.71,4.72,4.68,0.64,0.03,14819,6962301.0,0.85,0.17
403,2023-06-01 11:10:00,4.72,4.72,4.72,4.71,0.21,0.01,2545,1200281.0,0.21,0.03
404,2023-06-01 11:15:00,4.71,4.71,4.72,4.71,-0.21,-0.01,551,259799.0,0.21,0.01
405,2023-06-01 11:20:00,4.72,4.71,4.72,4.7,0.0,0.0,2084,981690.0,0.42,0.02
406,2023-06-01 11:25:00,4.71,4.71,4.71,4.7,0.0,0.0,1284,604579.0,0.21,0.01
407,2023-06-01 11:30:00,4.71,4.71,4.72,4.7,0.0,0.0,1970,927596.0,0.42,0.02
408,2023-06-01 13:05:00,4.71,4.72,4.72,4.71,0.21,0.01,2417,1139278.0,0.21,0.03
409,2023-06-01 13:10:00,4.72,4.72,4.72,4.71,0.0,0.0,1477,696887.0,0.21,0.02
410,2023-06-01 13:15:00,4.72,4.71,4.72,4.71,-0.21,-0.01,561,264633.0,0.21,0.01
411,2023-06-01 13:20:00,4.72,4.71,4.72,4.71,0.0,0.0,702,331089.0,0.21,0.01
412,2023-06-01 13:25:00,4.71,4.71,4.72,4.71,0.0,0.0,1225,577413.0,0.21,0.01
413,2023-06-01 13:30:00,4.71,4.72,4.72,4.71,0.21,0.01,3368,1588356.0,0.21,0.04
414,2023-06-01 13:35:00,4.71,4.72,4.72,4.71,0.0,0.0,1853,873608.0,0.21,0.02
415,2023-06-01 13:40:00,4.71,4.7,4.71,4.7,-0.42,-0.02,3964,1864858.0,0.21,0.05
416,2023-06-01 13:45:00,4.7,4.7,4.71,4.7,0.0,0.0,700,329254.0,0.21,0.01
417,2023-06-01 13:50:00,4.71,4.71,4.72,4.7,0.21,0.01,2305,1085687.0,0.43,0.03
418,2023-06-01 13:55:00,4.71,4.7,4.71,4.7,-0.21,-0.01,2695,1268945.0,0.21,0.03
419,2023-06-01 14:00:00,4.71,4.71,4.71,4.7,0.21,0.01,677,318845.0,0.21,0.01
420,2023-06-01 14:05:00,4.71,4.7,4.71,4.7,-0.21,-0.01,859,404393.0,0.21,0.01
421,2023-06-01 14:10:00,4.71,4.71,4.71,4.7,0.21,0.01,681,320447.0,0.21,0.01
422,2023-06-01 14:15:00,4.71,4.7,4.71,4.69,-0.21,-0.01,3826,1798182.0,0.42,0.04
423,2023-06-01 14:20:00,4.7,4.69,4.7,4.69,-0.21,-0.01,897,420797.0,0.21,0.01
424,2023-06-01 14:25:00,4.69,4.68,4.69,4.68,-0.21,-0.01,3679,1723396.0,0.21,0.04
425,2023-06-01 14:30:00,4.68,4.68,4.68,4.67,0.0,0.0,2059,963286.0,0.21,0.02
426,2023-06-01 14:35:00,4.68,4.68,4.69,4.67,0.0,0.0,2224,1040823.0,0.43,0.03
427,2023-06-01 14:40:00,4.68,4.68,4.7,4.68,0.0,0.0,2809,1317356.0,0.43,0.03
428,2023-06-01 14:45:00,4.68,4.68,4.69,4.68,0.0,0.0,1091,511237.0,0.21,0.01
429,2023-06-01 14:50:00,4.69,4.68,4.69,4.68,0.0,0.0,1433,671090.0,0.21,0.02
430,2023-06-01 14:55:00,4.69,4.68,4.69,4.68,0.0,0.0,2404,1126195.0,0.21,0.03
431,2023-06-01 15:00:00,4.68,4.69,4.69,4.68,0.21,0.01,4452,2086146.0,0.21,0.05
432,2023-06-02 09:35:00,4.69,4.74,4.75,4.69,1.07,0.05,11444,5413839.0,1.28,0.13
433,2023-06-02 09:40:00,4.75,4.74,4.75,4.72,0.0,0.0,6217,2943086.0,0.63,0.07
434,2023-06-02 09:45:00,4.74,4.72,4.74,4.71,-0.42,-0.02,5443,2571050.0,0.63,0.06
435,2023-06-02 09:50:00,4.73,4.77,4.77,4.73,1.06,0.05,11872,5634109.0,0.85,0.14
436,2023-06-02 09:55:00,4.76,4.78,4.8,4.76,0.21,0.01,13990,6694232.0,0.84,0.16
437,2023-06-02 10:00:00,4.78,4.77,4.79,4.76,-0.21,-0.01,4291,2048949.0,0.63,0.05
438,2023-06-02 10:05:00,4.77,4.77,4.78,4.76,0.0,0.0,4039,1925973.0,0.42,0.05
439,2023-06-02 10:10:00,4.77,4.76,4.77,4.76,-0.21,-0.01,985,469360.0,0.21,0.01
440,2023-06-02 10:15:00,4.77,4.75,4.77,4.75,-0.21,-0.01,3427,1632075.0,0.42,0.04
441,2023-06-02 10:20:00,4.75,4.76,4.77,4.75,0.21,0.01,1352,643449.0,0.42,0.02
442,2023-06-02 10:25:00,4.77,4.76,4.77,4.76,0.0,0.0,853,406577.0,0.21,0.01
443,2023-06-02 10:30:00,4.77,4.77,4.77,4.76,0.21,0.01,1661,790688.0,0.21,0.02
444,2023-06-02 10:35:00,4.77,4.76,4.77,4.75,-0.21,-0.01,3034,1443534.0,0.42,0.04
445,2023-06-02 10:40:00,4.75,4.78,4.8,4.75,0.42,0.02,10382,4961785.0,1.05,0.12
446,2023-06-02 10:45:00,4.79,4.79,4.79,4.78,0.21,0.01,2257,1080825.0,0.21,0.03
447,2023-06-02 10:50:00,4.79,4.79,4.79,4.78,0.0,0.0,3043,1457522.0,0.21,0.04
448,2023-06-02 10:55:00,4.79,4.78,4.79,4.78,-0.21,-0.01,782,374256.0,0.21,0.01
449,2023-06-02 11:00:00,4.78,4.79,4.79,4.78,0.21,0.01,1073,512995.0,0.21,0.01
450,2023-06-02 11:05:00,4.78,4.78,4.79,4.78,-0.21,-0.01,2174,1040908.0,0.21,0.03
451,2023-06-02 11:10:00,4.78,4.79,4.8,4.78,0.21,0.01,1883,902407.0,0.42,0.02
452,2023-06-02 11:15:00,4.79,4.78,4.79,4.78,-0.21,-0.01,966,462687.0,0.21,0.01
453,2023-06-02 11:20:00,4.79,4.79,4.79,4.78,0.21,0.01,1283,613920.0,0.21,0.01
454,2023-06-02 11:25:00,4.79,4.8,4.8,4.78,0.21,0.01,1854,888081.0,0.42,0.02
455,2023-06-02 11:30:00,4.79,4.79,4.8,4.79,-0.21,-0.01,1134,543859.0,0.21,0.01
456,2023-06-02 13:05:00,4.79,4.82,4.83,4.79,0.63,0.03,10812,5201970.0,0.84,0.13
457,2023-06-02 13:10:00,4.83,4.81,4.83,4.8,-0.21,-0.01,2491,1199783.0,0.62,0.03
458,2023-06-02 13:15:00,4.81,4.8,4.81,4.8,-0.21,-0.01,2120,1018567.0,0.21,0.02
459,2023-06-02 13:20:00,4.8,4.8,4.81,4.8,0.0,0.0,1480,710725.0,0.21,0.02
460,2023-06-02 13:25:00,4.81,4.82,4.82,4.8,0.42,0.02,3167,1524216.0,0.42,0.04
461,2023-06-02 13:30:00,4.81,4.82,4.83,4.81,0.0,0.0,4285,2065473.0,0.41,0.05
462,2023-06-02 13:35:00,4.82,4.82,4.82,4.81,0.0,0.0,1700,819089.0,0.21,0.02
463,2023-06-02 13:40:00,4.82,4.83,4.83,4.81,0.21,0.01,2537,1222660.0,0.41,0.03
464,2023-06-02 13:45:00,4.83,4.82,4.83,4.82,-0.21,-0.01,1761,849339.0,0.21,0.02
465,2023-06-02 13:50:00,4.82,4.83,4.83,4.82,0.21,0.01,1769,853067.0,0.21,0.02
466,2023-06-02 13:55:00,4.82,4.83,4.83,4.82,0.0,0.0,2994,1445662.0,0.21,0.03
467,2023-06-02 14:00:00,4.83,4.84,4.84,4.82,0.21,0.01,3937,1902631.0,0.41,0.05
468,2023-06-02 14:05:00,4.83,4.84,4.84,4.83,0.0,0.0,2542,1229704.0,0.21,0.03
469,2023-06-02 14:10:00,4.84,4.85,4.85,4.83,0.21,0.01,4881,2362122.0,0.41,0.06
470,2023-06-02 14:15:00,4.85,4.85,4.85,4.84,0.0,0.0,4497,2180398.0,0.21,0.05
471,2023-06-02 14:20:00,4.84,4.85,4.85,4.84,0.0,0.0,4379,2123533.0,0.21,0.05
472,2023-06-02 14:25:00,4.85,4.85,4.86,4.84,0.0,0.0,2855,1385646.0,0.41,0.03
473,2023-06-02 14:30:00,4.86,4.83,4.86,4.83,-0.41,-0.02,5931,2872228.0,0.62,0.07
474,2023-06-02 14:35:00,4.83,4.83,4.84,4.83,0.0,0.0,2050,990991.0,0.21,0.02
475,2023-06-02 14:40:00,4.83,4.84,4.85,4.83,0.21,0.01,3726,1803101.0,0.41,0.04
476,2023-06-02 14:45:00,4.84,4.84,4.85,4.83,0.0,0.0,2691,1301550.0,0.41,0.03
477,2023-06-02 14:50:00,4.84,4.83,4.84,4.83,-0.21,-0.01,2637,1274642.0,0.21,0.03
478,2023-06-02 14:55:00,4.83,4.84,4.85,4.83,0.21,0.01,7422,3591361.0,0.41,0.09
479,2023-06-02 15:00:00,4.84,4.84,4.85,4.84,0.0,0.0,6021,2914896.0,0.21,0.07
480,2023-06-05 09:35:00,4.84,4.87,4.87,4.81,0.62,0.03,14440,6990831.0,1.24,0.17
481,2023-06-05 09:40:00,4.87,4.87,4.9,4.86,0.0,0.0,7610,3714294.0,0.82,0.09
482,2023-06-05 09:45:00,4.86,4.84,4.86,4.84,-0.62,-0.03,4107,1991251.0,0.41,0.05
483,2023-06-05 09:50:00,4.84,4.85,4.86,4.84,0.21,0.01,2986,1448096.0,0.41,0.03
484,2023-06-05 09:55:00,4.84,4.86,4.86,4.84,0.21,0.01,4029,1954230.0,0.41,0.05
485,2023-06-05 10:00:00,4.87,4.87,4.89,4.86,0.21,0.01,4831,2357123.0,0.62,0.06
486,2023-06-05 10:05:00,4.86,4.89,4.89,4.86,0.41,0.02,4024,1961217.0,0.62,0.05
487,2023-06-05 10:10:00,4.89,4.87,4.89,4.87,-0.41,-0.02,3459,1688734.0,0.41,0.04
488,2023-06-05 10:15:00,4.87,4.87,4.88,4.86,0.0,0.0,2349,1144401.0,0.41,0.03
489,2023-06-05 10:20:00,4.87,4.87,4.88,4.87,0.0,0.0,1029,501302.0,0.21,0.01
490,2023-06-05 10:25:00,4.87,4.86,4.88,4.86,-0.21,-0.01,2011,979102.0,0.41,0.02
491,2023-06-05 10:30:00,4.86,4.85,4.87,4.85,-0.21,-0.01,1564,760179.0,0.41,0.02
492,2023-06-05 10:35:00,4.85,4.87,4.87,4.85,0.41,0.02,1374,667204.0,0.41,0.02
493,2023-06-05 10:40:00,4.87,4.85,4.87,4.85,-0.41,-0.02,3236,1571641.0,0.41,0.04
494,2023-06-05 10:45:00,4.86,4.85,4.86,4.84,0.0,0.0,3089,1497899.0,0.41,0.04
495,2023-06-05 10:50:00,4.85,4.84,4.85,4.84,-0.21,-0.01,3431,1661131.0,0.21,0.04
496,2023-06-05 10:55:00,4.84,4.85,4.85,4.84,0.21,0.01,819,396889.0,0.21,0.01
497,2023-06-05 11:00:00,4.85,4.85,4.85,4.84,0.0,0.0,698,338378.0,0.21,0.01
498,2023-06-05 11:05:00,4.84,4.85,4.85,4.84,0.0,0.0,741,359286.0,0.21,0.01
499,2023-06-05 11:10:00,4.85,4.85,4.85,4.84,0.0,0.0,266,128995.0,0.21,0.0
500,2023-06-05 11:15:00,4.85,4.85,4.86,4.85,0.0,0.0,950,460843.0,0.21,0.01
501,2023-06-05 11:20:00,4.85,4.85,4.86,4.84,0.0,0.0,2296,1113552.0,0.41,0.03
502,2023-06-05 11:25:00,4.85,4.86,4.86,4.85,0.21,0.01,965,468100.0,0.21,0.01
503,2023-06-05 11:30:00,4.86,4.85,4.86,4.85,-0.21,-0.01,557,270326.0,0.21,0.01
504,2023-06-05 13:05:00,4.86,4.87,4.87,4.85,0.41,0.02,4833,2349124.0,0.41,0.06
505,2023-06-05 13:10:00,4.87,4.87,4.87,4.86,0.0,0.0,1211,589433.0,0.21,0.01
506,2023-06-05 13:15:00,4.87,4.86,4.87,4.85,-0.21,-0.01,1072,521043.0,0.41,0.01
507,2023-06-05 13:20:00,4.85,4.86,4.86,4.85,0.0,0.0,677,328944.0,0.21,0.01
508,2023-06-05 13:25:00,4.86,4.85,4.86,4.85,-0.21,-0.01,402,195212.0,0.21,0.0
509,2023-06-05 13:30:00,4.85,4.85,4.86,4.84,0.0,0.0,2347,1138464.0,0.41,0.03
510,2023-06-05 13:35:00,4.85,4.85,4.85,4.84,0.0,0.0,1441,697820.0,0.21,0.02
511,2023-06-05 13:40:00,4.85,4.85,4.85,4.84,0.0,0.0,1135,549752.0,0.21,0.01
512,2023-06-05 13:45:00,4.85,4.85,4.85,4.84,0.0,0.0,434,210347.0,0.21,0.01
513,2023-06-05 13:50:00,4.85,4.85,4.85,4.84,0.0,0.0,857,415117.0,0.21,0.01
514,2023-06-05 13:55:00,4.85,4.86,4.86,4.84,0.21,0.01,1911,927181.0,0.41,0.02
515,2023-06-05 14:00:00,4.85,4.84,4.86,4.84,-0.41,-0.02,3128,1514810.0,0.41,0.04
516,2023-06-05 14:05:00,4.85,4.86,4.86,4.84,0.41,0.02,2489,1207200.0,0.41,0.03
517,2023-06-05 14:10:00,4.86,4.86,4.87,4.85,0.0,0.0,2095,1018254.0,0.41,0.02
518,2023-06-05 14:15:00,4.86,4.86,4.86,4.85,0.0,0.0,1904,923965.0,0.21,0.02
519,2023-06-05 14:20:00,4.85,4.86,4.86,4.85,0.0,0.0,2363,1146480.0,0.21,0.03
520,2023-06-05 14:25:00,4.86,4.86,4.86,4.85,0.0,0.0,1593,772843.0,0.21,0.02
521,2023-06-05 14:30:00,4.86,4.85,4.86,4.85,-0.21,-0.01,784,380385.0,0.21,0.01
522,2023-06-05 14:35:00,4.86,4.85,4.86,4.85,0.0,0.0,690,334995.0,0.21,0.01
523,2023-06-05 14:40:00,4.85,4.86,4.86,4.85,0.21,0.01,1114,540497.0,0.21,0.01
524,2023-06-05 14:45:00,4.85,4.85,4.86,4.85,-0.21,-0.01,1706,828460.0,0.21,0.02
525,2023-06-05 14:50:00,4.86,4.85,4.86,4.84,0.0,0.0,10693,5187425.0,0.41,0.12
526,2023-06-05 14:55:00,4.85,4.85,4.85,4.84,0.0,0.0,2971,1440210.0,0.21,0.03
527,2023-06-05 15:00:00,4.85,4.85,4.86,4.85,0.0,0.0,4668,2264300.0,0.21,0.05
528,2023-06-06 09:35:00,4.84,4.84,4.87,4.82,-0.21,-0.01,5508,2667936.0,1.03,0.06
529,2023-06-06 09:40:00,4.83,4.82,4.84,4.81,-0.41,-0.02,4670,2249955.0,0.62,0.05
530,2023-06-06 09:45:00,4.82,4.81,4.82,4.81,-0.21,-0.01,3497,1683164.0,0.21,0.04
531,2023-06-06 09:50:00,4.81,4.81,4.82,4.8,0.0,0.0,4335,2084984.0,0.42,0.05
532,2023-06-06 09:55:00,4.8,4.8,4.81,4.78,-0.21,-0.01,7770,3727216.0,0.62,0.09
533,2023-06-06 10:00:00,4.8,4.8,4.81,4.8,0.0,0.0,1506,723317.0,0.21,0.02
534,2023-06-06 10:05:00,4.8,4.8,4.81,4.79,0.0,0.0,3451,1656334.0,0.42,0.04
535,2023-06-06 10:10:00,4.81,4.81,4.85,4.81,0.21,0.01,5271,2546921.0,0.83,0.06
536,2023-06-06 10:15:00,4.82,4.82,4.83,4.81,0.21,0.01,2653,1279024.0,0.42,0.03
537,2023-06-06 10:20:00,4.82,4.82,4.83,4.81,0.0,0.0,3174,1529803.0,0.41,0.04
538,2023-06-06 10:25:00,4.82,4.82,4.84,4.82,0.0,0.0,3233,1561244.0,0.41,0.04
539,2023-06-06 10:30:00,4.82,4.82,4.83,4.82,0.0,0.0,517,249384.0,0.21,0.01
