,时间,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
46,2023-05-22 14:55:00,10.22,10.22,10.23,10.22,-0.1,-0.01,2017,2061744.0,0.1,0.02
47,2023-05-22 15:00:00,10.22,10.24,10.24,10.22,0.2,0.02,4088,4181772.0,0.2,0.05
48,2023-05-23 09:35:00,10.26,10.44,10.44,10.24,1.95,0.2,25203,26089693.0,1.95,0.31
49,2023-05-23 09:40:00,10.45,10.64,10.7,10.44,1.92,0.2,64501,68338508.0,2.49,0.8
50,2023-05-23 09:45:00,10.63,10.6,10.63,10.56,-0.38,-0.04,21934,23234826.0,0.66,0.27
51,2023-05-23 09:50:00,10.6,10.84,10.84,10.59,2.26,0.24,61524,65817409.0,2.36,0.76
52,2023-05-23 09:55:00,10.84,10.76,10.85,10.69,-0.74,-0.08,28437,30606539.0,1.48,0.35
53,2023-05-23 10:00:00,10.76,10.75,10.76,10.7,-0.09,-0.01,16364,17556625.0,0.56,0.2
54,2023-05-23 10:05:00,10.74,10.69,10.74,10.68,-0.56,-0.06,8988,9619437.0,0.56,0.11
55,2023-05-23 10:10:00,10.69,10.66,10.7,10.66,-0.28,-0.03,8179,8733759.0,0.37,0.1
56,2023-05-23 10:15:00,10.66,10.66,10.67,10.65,0.0,0.0,6533,6960975.0,0.19,0.08
57,2023-05-23 10:20:00,10.65,10.66,10.67,10.65,0.0,0.0,5859,6244293.0,0.19,0.07
58,2023-05-23 10:25:00,10.66,10.69,10.69,10.62,0.28,0.03,10729,11430383.0,0.66,0.13
59,2023-05-23 10:30:00,10.68,10.8,10.85,10.68,1.03,0.11,42783,46144846.0,1.59,0.53
60,2023-05-23 10:35:00,10.8,10.9,10.96,10.8,0.93,0.1,60298,65707712.0,1.48,0.74
61,2023-05-23 10:40:00,10.89,10.94,10.98,10.86,0.37,0.04,33646,36779990.0,1.1,0.41
62,2023-05-23 10:45:00,10.94,10.93,10.94,10.89,-0.09,-0.01,17159,18741960.0,0.46,0.21
63,2023-05-23 10:50:00,10.93,10.91,10.94,10.91,-0.18,-0.02,9914,10830309.0,0.27,0.12
64,2023-05-23 10:55:00,10.92,10.9,10.93,10.9,-0.09,-0.01,8508,9291193.0,0.27,0.1
65,2023-05-23 11:00:00,10.9,10.83,10.91,10.82,-0.64,-0.07,7098,7719679.0,0.83,0.09
66,2023-05-23 11:05:00,10.83,10.9,10.9,10.81,0.65,0.07,5731,6214645.0,0.83,0.07
67,2023-05-23 11:10:00,10.9,10.88,10.9,10.86,-0.18,-0.02,4969,5407357.0,0.37,0.06
68,2023-05-23 11:15:00,10.88,10.89,10.89,10.87,0.09,0.01,2889,3143730.0,0.18,0.04
69,2023-05-23 11:20:00,10.88,10.87,10.88,10.87,-0.18,-0.02,3005,3268762.0,0.09,0.04
70,2023-05-23 11:25:00,10.87,10.85,10.87,10.83,-0.18,-0.02,2872,3115052.0,0.37,0.04
71,2023-05-23 11:30:00,10.84,10.85,10.86,10.84,0.0,0.0,4205,4561206.0,0.18,0.05
72,2023-05-23 13:05:00,10.86,10.89,10.9,10.85,0.37,0.04,8599,9356387.0,0.46,0.11
73,2023-05-23 13:10:00,10.89,10.86,10.9,10.85,-0.28,-0.03,4199,4564928.0,0.46,0.05
74,2023-05-23 13:15:00,10.87,10.86,10.87,10.86,0.0,0.0,3585,3895249.0,0.09,0.04
75,2023-05-23 13:20:00,10.86,10.87,10.87,10.86,0.09,0.01,5105,5546806.0,0.09,0.06
76,2023-05-23 13:25:00,10.86,10.89,10.9,10.86,0.18,0.02,5871,6390929.0,0.37,0.07
77,2023-05-23 13:30:00,10.89,10.9,10.91,10.89,0.09,0.01,9291,10124859.0,0.18,0.11
78,2023-05-23 13:35:00,10.9,10.94,10.95,10.9,0.37,0.04,18668,20420466.0,0.46,0.23
79,2023-05-23 13:40:00,10.93,10.91,10.94,10.91,-0.27,-0.03,7060,7712492.0,0.27,0.09
80,2023-05-23 13:45:00,10.91,10.91,10.93,10.91,0.0,0.0,5110,5578278.0,0.18,0.06
81,2023-05-23 13:50:00,10.92,10.89,10.92,10.88,-0.18,-0.02,4726,5153072.0,0.37,0.06
82,2023-05-23 13:55:00,10.88,10.89,10.9,10.87,0.0,0.0,5085,5534842.0,0.28,0.06
83,2023-05-23 14:00:00,10.89,10.91,10.92,10.89,0.18,0.02,7990,8709866.0,0.28,0.1
84,2023-05-23 14:05:00,10.92,10.91,10.92,10.9,0.0,0.0,4561,4979025.0,0.18,0.06
85,2023-05-23 14:10:00,10.91,10.91,10.92,10.9,0.0,0.0,3931,4287208.0,0.18,0.05
86,2023-05-23 14:15:00,10.91,10.9,10.91,10.89,-0.09,-0.01,4221,4601814.0,0.18,0.05
87,2023-05-23 14:20:00,10.9,10.88,10.9,10.88,-0.18,-0.02,4751,5172998.0,0.18,0.06
88,2023-05-23 14:25:00,10.88,10.89,10.89,10.87,0.09,0.01,5756,6261425.0,0.18,0.07
89,2023-05-23 14:30:00,10.89,10.87,10.89,10.87,-0.18,-0.02,6982,7598841.0,0.18,0.09
90,2023-05-23 14:35:00,10.87,10.84,10.88,10.83,-0.28,-0.03,7497,8139401.0,0.46,0.09
91,2023-05-23 14:40:00,10.83,10.85,10.85,10.82,0.09,0.01,10997,11920482.0,0.28,0.14
92,2023-05-23 14:45:00,10.84,10.83,10.85,10.83,-0.18,-0.02,8206,8896312.0,0.18,0.1
93,2023-05-23 14:50:00,10.84,10.86,10.86,10.83,0.28,0.03,17139,18593161.0,0.28,0.21
94,2023-05-23 14:55:00,10.86,10.88,10.89,10.86,0.18,0.02,22378,24337257.0,0.28,0.28
95,2023-05-23 15:00:00,10.88,10.89,10.9,10.88,0.09,0.01,23839,25959872.0,0.18,0.29
96,2023-05-24 09:35:00,10.68,10.66,10.72,10.51,-2.11,-0.23,64835,68900299.0,1.93,0.8
97,2023-05-24 09:40:00,10.65,10.57,10.65,10.52,-0.84,-0.09,38882,41077367.0,1.22,0.48
98,2023-05-24 09:45:00,10.56,10.62,10.64,10.53,0.47,0.05,19682,20801580.0,1.04,0.24
99,2023-05-24 09:50:00,10.64,10.58,10.64,10.55,-0.38,-0.04,14969,15821090.0,0.85,0.18
100,2023-05-24 09:55:00,10.58,10.59,10.59,10.54,0.09,0.01,13911,14681265.0,0.47,0.17
101,2023-05-24 10:00:00,10.58,10.55,10.58,10.53,-0.38,-0.04,12384,13068401.0,0.47,0.15
102,2023-05-24 10:05:00,10.54,10.55,10.56,10.5,0.0,0.0,17700,18622667.0,0.57,0.22
103,2023-05-24 10:10:00,10.54,10.54,10.57,10.53,-0.09,-0.01,5743,6058027.0,0.38,0.07
104,2023-05-24 10:15:00,10.55,10.54,10.58,10.54,0.0,0.0,5535,5846016.0,0.38,0.07
105,2023-05-24 10:20:00,10.54,10.52,10.54,10.51,-0.19,-0.02,7905,8318970.0,0.28,0.1
106,2023-05-24 10:25:00,10.53,10.48,10.53,10.46,-0.38,-0.04,24332,25535653.0,0.67,0.3
107,2023-05-24 10:30:00,10.49,10.49,10.52,10.48,0.1,0.01,5536,5811052.0,0.38,0.07
108,2023-05-24 10:35:00,10.5,10.51,10.52,10.48,0.19,0.02,5729,6013622.0,0.38,0.07
109,2023-05-24 10:40:00,10.5,10.5,10.52,10.5,-0.1,-0.01,3986,4186399.0,0.19,0.05
110,2023-05-24 10:45:00,10.5,10.49,10.51,10.48,-0.1,-0.01,3414,3583909.0,0.29,0.04
111,2023-05-24 10:50:00,10.48,10.54,10.54,10.48,0.48,0.05,4514,4741637.0,0.57,0.06
112,2023-05-24 10:55:00,10.54,10.59,10.59,10.54,0.47,0.05,4189,4423513.0,0.47,0.05
113,2023-05-24 11:00:00,10.59,10.57,10.6,10.55,-0.19,-0.02,2164,2286993.0,0.47,0.03
114,2023-05-24 11:05:00,10.56,10.59,10.6,10.56,0.19,0.02,3231,3418913.0,0.38,0.04
115,2023-05-24 11:10:00,10.59,10.61,10.61,10.58,0.19,0.02,4082,4325937.0,0.28,0.05
116,2023-05-24 11:15:00,10.61,10.56,10.61,10.56,-0.47,-0.05,2860,3028809.0,0.47,0.04
117,2023-05-24 11:20:00,10.58,10.62,10.65,10.58,0.57,0.06,6522,6923189.0,0.66,0.08
118,2023-05-24 11:25:00,10.63,10.62,10.64,10.62,0.0,0.0,2754,2927724.0,0.19,0.03
119,2023-05-24 11:30:00,10.61,10.61,10.62,10.6,-0.09,-0.01,1651,1751104.0,0.19,0.02
120,2023-05-24 13:05:00,10.6,10.61,10.62,10.59,0.0,0.0,2568,2723730.0,0.28,0.03
121,2023-05-24 13:10:00,10.62,10.65,10.65,10.6,0.38,0.04,3763,3997457.0,0.47,0.05
122,2023-05-24 13:15:00,10.64,10.61,10.64,10.6,-0.38,-0.04,1970,2090376.0,0.38,0.02
123,2023-05-24 13:20:00,10.6,10.61,10.62,10.58,0.0,0.0,3127,3312025.0,0.38,0.04
124,2023-05-24 13:25:00,10.61,10.58,10.61,10.57,-0.28,-0.03,1792,1896413.0,0.38,0.02
125,2023-05-24 13:30:00,10.58,10.58,10.6,10.58,0.0,0.0,1226,1297843.0,0.19,0.02
126,2023-05-24 13:35:00,10.59,10.59,10.6,10.58,0.09,0.01,1703,1803931.0,0.19,0.02
127,2023-05-24 13:40:00,10.59,10.55,10.59,10.55,-0.38,-0.04,3310,3498397.0,0.38,0.04
128,2023-05-24 13:45:00,10.55,10.55,10.57,10.54,0.0,0.0,3257,3437551.0,0.28,0.04
129,2023-05-24 13:50:00,10.55,10.55,10.56,10.54,0.0,0.0,3216,3392493.0,0.19,0.04
130,2023-05-24 13:55:00,10.55,10.55,10.58,10.55,0.0,0.0,4300,4539094.0,0.28,0.05
131,2023-05-24 14:00:00,10.55,10.55,10.57,10.54,0.0,0.0,3787,3996379.0,0.28,0.05
132,2023-05-24 14:05:00,10.55,10.57,10.57,10.54,0.19,0.02,3550,3746312.0,0.28,0.04
133,2023-05-24 14:10:00,10.55,10.54,10.56,10.54,-0.28,-0.03,2951,3114728.0,0.19,0.04
134,2023-05-24 14:15:00,10.54,10.55,10.55,10.53,0.09,0.01,3542,3733915.0,0.19,0.04
135,2023-05-24 14:20:00,10.55,10.54,10.55,10.53,-0.09,-0.01,2689,2834067.0,0.19,0.03
136,2023-05-24 14:25:00,10.54,10.56,10.56,10.54,0.19,0.02,2414,2546849.0,0.19,0.03
137,2023-05-24 14:30:00,10.56,10.55,10.56,10.55,-0.09,-0.01,2482,2619089.0,0.09,0.03
138,2023-05-24 14:35:00,10.56,10.53,10.56,10.52,-0.19,-0.02,5784,6092245.0,0.38,0.07
139,2023-05-24 14:40:00,10.52,10.52,10.53,10.5,-0.09,-0.01,5041,5300472.0,0.28,0.06
140,2023-05-24 14:45:00,10.51,10.51,10.52,10.5,-0.1,-0.01,7164,7525860.0,0.19,0.09
141,2023-05-24 14:50:00,10.5,10.5,10.52,10.5,-0.1,-0.01,9699,10190327.0,0.19,0.12
142,2023-05-24 14:55:00,10.51,10.5,10.51,10.49,0.0,0.0,11649,12226235.0,0.19,0.14
143,2023-05-24 15:00:00,10.5,10.5,10.5,10.48,0.0,0.0,8321,8731869.0,0.19,0.1
144,2023-05-25 09:35:00,10.46,10.42,10.46,10.26,-0.76,-0.08,31078,32106511.0,1.9,0.38
145,2023-05-25 09:40:00,10.42,10.36,10.43,10.35,-0.58,-0.06,8985,9329900.0,0.77,0.11
146,2023-05-25 09:45:00,10.36,10.38,10.44,10.35,0.19,0.02,10739,11156521.0,0.87,0.13
147,2023-05-25 09:50:00,10.4,10.44,10.44,10.36,0.58,0.06,6575,6830097.0,0.77,0.08
148,2023-05-25 09:55:00,10.44,10.39,10.44,10.39,-0.48,-0.05,3692,3843961.0,0.48,0.05
149,2023-05-25 10:00:00,10.39,10.43,10.43,10.38,0.38,0.04,4829,5026461.0,0.48,0.06
150,2023-05-25 10:05:00,10.44,10.43,10.48,10.42,0.0,0.0,8964,9369450.0,0.58,0.11
151,2023-05-25 10:10:00,10.42,10.43,10.44,10.4,0.0,0.0,4222,4397524.0,0.38,0.05
152,2023-05-25 10:15:00,10.43,10.4,10.43,10.4,-0.29,-0.03,3130,3258354.0,0.29,0.04
153,2023-05-25 10:20:00,10.41,10.36,10.41,10.36,-0.38,-0.04,6111,6344383.0,0.48,0.08
154,2023-05-25 10:25:00,10.37,10.37,10.37,10.35,0.1,0.01,4752,4922021.0,0.19,0.06
155,2023-05-25 10:30:00,10.37,10.35,10.38,10.35,-0.19,-0.02,4753,4924277.0,0.29,0.06
156,2023-05-25 10:35:00,10.34,10.31,10.35,10.3,-0.39,-0.04,6451,6658107.0,0.48,0.08
157,2023-05-25 10:40:00,10.31,10.31,10.34,10.31,0.0,0.0,4134,4265074.0,0.29,0.05
158,2023-05-25 10:45:00,10.31,10.27,10.32,10.26,-0.39,-0.04,16319,16800303.0,0.58,0.2
159,2023-05-25 10:50:00,10.27,10.27,10.3,10.26,0.0,0.0,6111,6279651.0,0.39,0.08
160,2023-05-25 10:55:00,10.27,10.3,10.3,10.27,0.29,0.03,3191,3282012.0,0.29,0.04
161,2023-05-25 11:00:00,10.3,10.3,10.31,10.29,0.0,0.0,2855,2942076.0,0.19,0.04
162,2023-05-25 11:05:00,10.3,10.29,10.3,10.27,-0.1,-0.01,5328,5480141.0,0.29,0.07
163,2023-05-25 11:10:00,10.29,10.3,10.3,10.28,0.1,0.01,1860,1914566.0,0.19,0.02
164,2023-05-25 11:15:00,10.3,10.34,10.34,10.29,0.39,0.04,2208,2276079.0,0.49,0.03
165,2023-05-25 11:20:00,10.33,10.29,10.33,10.29,-0.48,-0.05,3520,3628551.0,0.39,0.04
166,2023-05-25 11:25:00,10.29,10.28,10.3,10.27,-0.1,-0.01,6429,6607735.0,0.29,0.08
167,2023-05-25 11:30:00,10.27,10.29,10.29,10.27,0.1,0.01,1743,1790549.0,0.19,0.02
168,2023-05-25 13:05:00,10.29,10.3,10.31,10.28,0.1,0.01,2385,2455340.0,0.29,0.03
169,2023-05-25 13:10:00,10.29,10.32,10.32,10.29,0.19,0.02,1302,1341443.0,0.29,0.02
170,2023-05-25 13:15:00,10.32,10.31,10.33,10.3,-0.1,-0.01,1532,1579916.0,0.29,0.02
171,2023-05-25 13:20:00,10.31,10.28,10.31,10.28,-0.29,-0.03,3415,3515182.0,0.29,0.04
172,2023-05-25 13:25:00,10.29,10.28,10.29,10.27,0.0,0.0,3606,3706951.0,0.19,0.04
173,2023-05-25 13:30:00,10.28,10.27,10.28,10.27,-0.1,-0.01,4018,4127418.0,0.1,0.05
174,2023-05-25 13:35:00,10.27,10.25,10.27,10.25,-0.19,-0.02,8344,8561582.0,0.19,0.1
175,2023-05-25 13:40:00,10.25,10.25,10.26,10.24,0.0,0.0,5842,5986762.0,0.2,0.07
176,2023-05-25 13:45:00,10.25,10.27,10.27,10.25,0.2,0.02,2156,2211824.0,0.2,0.03
177,2023-05-25 13:50:00,10.26,10.25,10.26,10.25,-0.19,-0.02,3443,3530481.0,0.1,0.04
178,2023-05-25 13:55:00,10.26,10.24,10.26,10.23,-0.1,-0.01,4586,4696563.0,0.29,0.06
179,2023-05-25 14:00:00,10.23,10.24,10.25,10.23,0.0,0.0,1761,1803783.0,0.2,0.02
180,2023-05-25 14:05:00,10.25,10.23,10.25,10.23,-0.1,-0.01,3803,3893753.0,0.2,0.05
181,2023-05-25 14:10:00,10.24,10.23,10.24,10.22,0.0,0.0,3673,3758307.0,0.2,0.05
182,2023-05-25 14:15:00,10.23,10.25,10.25,10.22,0.2,0.02,4210,4305828.0,0.29,0.05
183,2023-05-25 14:20:00,10.25,10.26,10.28,10.24,0.1,0.01,3127,3208946.0,0.39,0.04
184,2023-05-25 14:25:00,10.26,10.25,10.26,10.24,-0.1,-0.01,2833,2904371.0,0.19,0.03
185,2023-05-25 14:30:00,10.25,10.23,10.25,10.23,-0.2,-0.02,6929,7092344.0,0.2,0.09
186,2023-05-25 14:35:00,10.24,10.23,10.24,10.22,0.0,0.0,4581,4684503.0,0.2,0.06
187,2023-05-25 14:40:00,10.23,10.24,10.24,10.22,0.1,0.01,7147,7310304.0,0.2,0.09
188,2023-05-25 14:45:00,10.23,10.25,10.25,10.23,0.1,0.01,3858,3951238.0,0.2,0.05
189,2023-05-25 14:50:00,10.25,10.23,10.25,10.23,-0.2,-0.02,8417,8619683.0,0.2,0.1
190,2023-05-25 14:55:00,10.24,10.24,10.25,10.23,0.1,0.01,10085,10325720.0,0.2,0.12
191,2023-05-25 15:00:00,10.24,10.28,10.28,10.24,0.39,0.04,7743,7945498.0,0.39,0.1
192,2023-05-26 09:35:00,10.3,10.23,10.33,10.2,-0.49,-0.05,11811,12100469.0,1.26,0.15
193,2023-05-26 09:40:00,10.23,10.21,10.24,10.2,-0.2,-0.02,7511,7670758.0,0.39,0.09
194,2023-05-26 09:45:00,10.21,10.36,10.38,10.2,1.47,0.15,12294,12650871.0,1.76,0.15
195,2023-05-26 09:50:00,10.36,10.3,10.36,10.3,-0.58,-0.06,13587,14040361.0,0.58,0.17
196,2023-05-26 09:55:00,10.3,10.31,10.38,10.3,0.1,0.01,14714,15222425.0,0.78,0.18
197,2023-05-26 10:00:00,10.32,10.27,10.32,10.25,-0.39,-0.04,8762,9012437.0,0.68,0.11
198,2023-05-26 10:05:00,10.26,10.27,10.28,10.24,0.0,0.0,4397,4509476.0,0.39,0.05
199,2023-05-26 10:10:00,10.27,10.28,10.29,10.26,0.1,0.01,3081,3165480.0,0.29,0.04
200,2023-05-26 10:15:00,10.29,10.25,10.29,10.24,-0.29,-0.03,4714,4835529.0,0.49,0.06
201,2023-05-26 10:20:00,10.25,10.29,10.3,10.25,0.39,0.04,4838,4975045.0,0.49,0.06
202,2023-05-26 10:25:00,10.28,10.27,10.29,10.26,-0.19,-0.02,2760,2834147.0,0.29,0.03
203,2023-05-26 10:30:00,10.26,10.25,10.27,10.25,-0.19,-0.02,2405,2466498.0,0.19,0.03
204,2023-05-26 10:35:00,10.26,10.24,10.26,10.24,-0.1,-0.01,3317,3400866.0,0.2,0.04
205,2023-05-26 10:40:00,10.24,10.23,10.25,10.21,-0.1,-0.01,6234,6374945.0,0.39,0.08
206,2023-05-26 10:45:00,10.22,10.22,10.24,10.21,-0.1,-0.01,3119,3188968.0,0.29,0.04
207,2023-05-26 10:50:00,10.23,10.27,10.27,10.22,0.49,0.05,1417,1451878.0,0.49,0.02
208,2023-05-26 10:55:00,10.26,10.25,10.27,10.25,-0.19,-0.02,2081,2135740.0,0.19,0.03
209,2023-05-26 11:00:00,10.25,10.25,10.25,10.23,0.0,0.0,2288,2343501.0,0.2,0.03
210,2023-05-26 11:05:00,10.25,10.24,10.25,10.23,-0.1,-0.01,1863,1907253.0,0.2,0.02
211,2023-05-26 11:10:00,10.24,10.25,10.25,10.23,0.1,0.01,936,958198.0,0.2,0.01
212,2023-05-26 11:15:00,10.25,10.23,10.25,10.23,-0.2,-0.02,1911,1956534.0,0.2,0.02
213,2023-05-26 11:20:00,10.23,10.23,10.24,10.23,0.0,0.0,1607,1645107.0,0.1,0.02
214,2023-05-26 11:25:00,10.23,10.25,10.25,10.23,0.2,0.02,954,976938.0,0.2,0.01
215,2023-05-26 11:30:00,10.25,10.26,10.26,10.24,0.1,0.01,1335,1368561.0,0.2,0.02
216,2023-05-26 13:05:00,10.25,10.26,10.26,10.24,0.0,0.0,2373,2432944.0,0.19,0.03
217,2023-05-26 13:10:00,10.26,10.29,10.29,10.25,0.29,0.03,2914,2991477.0,0.39,0.04
218,2023-05-26 13:15:00,10.3,10.3,10.31,10.29,0.1,0.01,3625,3733813.0,0.19,0.04
219,2023-05-26 13:20:00,10.3,10.32,10.34,10.29,0.19,0.02,4470,4612780.0,0.49,0.06
220,2023-05-26 13:25:00,10.31,10.32,10.32,10.3,0.0,0.0,2494,2572031.0,0.19,0.03
221,2023-05-26 13:30:00,10.32,10.33,10.34,10.32,0.1,0.01,2680,2769559.0,0.19,0.03
222,2023-05-26 13:35:00,10.34,10.35,10.35,10.31,0.19,0.02,6774,6997723.0,0.39,0.08
223,2023-05-26 13:40:00,10.35,10.36,10.37,10.35,0.1,0.01,8015,8304485.0,0.19,0.1
224,2023-05-26 13:45:00,10.35,10.35,10.36,10.33,-0.1,-0.01,3208,3320224.0,0.29,0.04
225,2023-05-26 13:50:00,10.35,10.36,10.36,10.34,0.1,0.01,2563,2653012.0,0.19,0.03
226,2023-05-26 13:55:00,10.36,10.43,10.5,10.36,0.68,0.07,22714,23696311.0,1.35,0.28
227,2023-05-26 14:00:00,10.44,10.42,10.44,10.39,-0.1,-0.01,5122,5335738.0,0.48,0.06
228,2023-05-26 14:05:00,10.42,10.4,10.42,10.4,-0.19,-0.02,3048,3173227.0,0.19,0.04
229,2023-05-26 14:10:00,10.4,10.37,10.42,10.37,-0.29,-0.03,5102,5303732.0,0.48,0.06
230,2023-05-26 14:15:00,10.39,10.38,10.4,10.37,0.1,0.01,8542,8866070.0,0.29,0.11
231,2023-05-26 14:20:00,10.37,10.36,10.38,10.36,-0.19,-0.02,2884,2990586.0,0.19,0.04
232,2023-05-26 14:25:00,10.36,10.38,10.39,10.36,0.19,0.02,3713,3853033.0,0.29,0.05
233,2023-05-26 14:30:00,10.39,10.38,10.39,10.38,0.0,0.0,2783,2890517.0,0.1,0.03
234,2023-05-26 14:35:00,10.39,10.39,10.39,10.38,0.1,0.01,2940,3053294.0,0.1,0.04
235,2023-05-26 14:40:00,10.39,10.38,10.39,10.38,-0.1,-0.01,2568,2667144.0,0.1,0.03
236,2023-05-26 14:45:00,10.38,10.38,10.39,10.38,0.0,0.0,5746,5966383.0,0.1,0.07
237,2023-05-26 14:50:00,10.38,10.37,10.39,10.37,-0.1,-0.01,6563,6811041.0,0.19,0.08
238,2023-05-26 14:55:00,10.38,10.37,10.38,10.36,0.0,0.0,7021,7279806.0,0.19,0.09
239,2023-05-26 15:00:00,10.38,10.39,10.39,10.37,0.19,0.02,7599,7889098.0,0.19,0.09
240,2023-05-29 09:35:00,10.32,10.3,10.38,10.27,-0.87,-0.09,15182,15683193.0,1.06,0.19
241,2023-05-29 09:40:00,10.3,10.34,10.38,10.3,0.39,0.04,7000,7227163.0,0.78,0.09
242,2023-05-29 09:45:00,10.34,10.39,10.45,10.34,0.48,0.05,10406,10833864.0,1.06,0.13
243,2023-05-29 09:50:00,10.39,10.41,10.42,10.38,0.19,0.02,7709,8016401.0,0.38,0.1
244,2023-05-29 09:55:00,10.41,10.37,10.42,10.37,-0.38,-0.04,7362,7656457.0,0.48,0.09
