,时间,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
121,2023-05-24 13:10:00,4.8,4.8,4.8,4.79,0.21,0.01,1582,758792.0,0.21,0.0
122,2023-05-24 13:15:00,4.8,4.79,4.8,4.79,-0.21,-0.01,2429,1165591.0,0.21,0.0
123,2023-05-24 13:20:00,4.79,4.79,4.8,4.78,0.0,0.0,4385,2100236.0,0.42,0.0
124,2023-05-24 13:25:00,4.78,4.79,4.79,4.78,0.0,0.0,922,441409.0,0.21,0.0
125,2023-05-24 13:30:00,4.79,4.79,4.79,4.78,0.0,0.0,930,444962.0,0.21,0.0
126,2023-05-24 13:35:00,4.79,4.78,4.79,4.78,-0.21,-0.01,2389,1142617.0,0.21,0.0
127,2023-05-24 13:40:00,4.79,4.79,4.79,4.78,0.21,0.01,1436,686908.0,0.21,0.0
128,2023-05-24 13:45:00,4.78,4.78,4.79,4.77,-0.21,-0.01,20721,9897669.0,0.42,0.02
129,2023-05-24 13:50:00,4.79,4.77,4.79,4.76,-0.21,-0.01,4318,2059734.0,0.63,0.0
130,2023-05-24 13:55:00,4.76,4.77,4.77,4.76,0.0,0.0,4722,2250330.0,0.21,0.0
131,2023-05-24 14:00:00,4.76,4.77,4.77,4.76,0.0,0.0,3851,1834217.0,0.21,0.0
132,2023-05-24 14:05:00,4.76,4.76,4.77,4.76,-0.21,-0.01,5126,2441370.0,0.21,0.0
133,2023-05-24 14:10:00,4.77,4.77,4.77,4.76,0.21,0.01,5905,2811466.0,0.21,0.01
134,2023-05-24 14:15:00,4.76,4.76,4.77,4.75,-0.21,-0.01,10800,5139879.0,0.42,0.01
135,2023-05-24 14:20:00,4.75,4.75,4.76,4.75,-0.21,-0.01,3748,1781533.0,0.21,0.0
136,2023-05-24 14:25:00,4.76,4.76,4.76,4.75,0.21,0.01,14300,6795619.0,0.21,0.01
137,2023-05-24 14:30:00,4.75,4.75,4.76,4.75,-0.21,-0.01,4175,1985291.0,0.21,0.0
138,2023-05-24 14:35:00,4.75,4.74,4.76,4.74,-0.21,-0.01,10799,5129376.0,0.42,0.01
139,2023-05-24 14:40:00,4.74,4.75,4.75,4.74,0.21,0.01,10440,4955248.0,0.21,0.01
140,2023-05-24 14:45:00,4.74,4.75,4.75,4.73,0.0,0.0,7598,3603173.0,0.42,0.01
141,2023-05-24 14:50:00,4.74,4.75,4.75,4.74,0.0,0.0,5380,2552739.0,0.21,0.0
142,2023-05-24 14:55:00,4.75,4.75,4.75,4.74,0.0,0.0,7879,3736542.0,0.21,0.01
143,2023-05-24 15:00:00,4.74,4.74,4.75,4.73,-0.21,-0.01,7898,3744401.0,0.42,0.01
144,2023-05-25 09:35:00,4.74,4.72,4.75,4.7,-0.42,-0.02,18181,8583046.0,1.05,0.02
145,2023-05-25 09:40:00,4.71,4.69,4.72,4.69,-0.64,-0.03,14117,6641587.0,0.64,0.01
146,2023-05-25 09:45:00,4.7,4.71,4.72,4.69,0.43,0.02,15393,7234194.0,0.64,0.01
147,2023-05-25 09:50:00,4.7,4.72,4.72,4.7,0.21,0.01,4405,2073135.0,0.42,0.0
148,2023-05-25 09:55:00,4.72,4.72,4.72,4.71,0.0,0.0,5580,2631119.0,0.21,0.0
149,2023-05-25 10:00:00,4.71,4.7,4.72,4.7,-0.42,-0.02,3260,1536168.0,0.42,0.0
150,2023-05-25 10:05:00,4.7,4.7,4.71,4.69,0.0,0.0,14519,6830066.0,0.43,0.01
151,2023-05-25 10:10:00,4.7,4.7,4.72,4.7,0.0,0.0,3154,1484360.0,0.43,0.0
152,2023-05-25 10:15:00,4.7,4.7,4.72,4.7,0.0,0.0,3404,1602456.0,0.43,0.0
153,2023-05-25 10:20:00,4.7,4.7,4.71,4.7,0.0,0.0,2590,1218770.0,0.21,0.0
154,2023-05-25 10:25:00,4.71,4.71,4.72,4.7,0.21,0.01,2908,1369180.0,0.43,0.0
155,2023-05-25 10:30:00,4.71,4.71,4.72,4.71,0.0,0.0,1588,748981.0,0.21,0.0
156,2023-05-25 10:35:00,4.71,4.72,4.72,4.71,0.21,0.01,1945,916883.0,0.21,0.0
157,2023-05-25 10:40:00,4.71,4.71,4.72,4.7,-0.21,-0.01,4530,2133256.0,0.42,0.0
158,2023-05-25 10:45:00,4.71,4.69,4.71,4.69,-0.42,-0.02,11585,5444856.0,0.42,0.01
159,2023-05-25 10:50:00,4.69,4.69,4.7,4.69,0.0,0.0,3908,1833361.0,0.21,0.0
160,2023-05-25 10:55:00,4.69,4.69,4.7,4.68,0.0,0.0,8844,4147203.0,0.43,0.01
161,2023-05-25 11:00:00,4.68,4.69,4.7,4.68,0.0,0.0,1784,837135.0,0.43,0.0
162,2023-05-25 11:05:00,4.69,4.69,4.7,4.69,0.0,0.0,3527,1655371.0,0.21,0.0
163,2023-05-25 11:10:00,4.69,4.71,4.72,4.69,0.43,0.02,8298,3901711.0,0.64,0.01
164,2023-05-25 11:15:00,4.72,4.72,4.73,4.71,0.21,0.01,3090,1458989.0,0.42,0.0
165,2023-05-25 11:20:00,4.72,4.71,4.72,4.7,-0.21,-0.01,2864,1348606.0,0.42,0.0
166,2023-05-25 11:25:00,4.7,4.71,4.71,4.7,0.0,0.0,1975,928625.0,0.21,0.0
167,2023-05-25 11:30:00,4.7,4.7,4.71,4.7,-0.21,-0.01,605,284738.0,0.21,0.0
168,2023-05-25 13:05:00,4.71,4.72,4.72,4.7,0.43,0.02,4109,1933788.0,0.43,0.0
169,2023-05-25 13:10:00,4.71,4.73,4.73,4.71,0.21,0.01,5740,2709377.0,0.42,0.01
170,2023-05-25 13:15:00,4.72,4.72,4.73,4.71,-0.21,-0.01,2433,1147437.0,0.42,0.0
171,2023-05-25 13:20:00,4.71,4.71,4.72,4.71,-0.21,-0.01,2142,1009273.0,0.21,0.0
172,2023-05-25 13:25:00,4.72,4.72,4.72,4.71,0.21,0.01,868,408987.0,0.21,0.0
173,2023-05-25 13:30:00,4.72,4.7,4.72,4.7,-0.42,-0.02,2099,989136.0,0.42,0.0
174,2023-05-25 13:35:00,4.71,4.71,4.72,4.7,0.21,0.01,2469,1162469.0,0.43,0.0
175,2023-05-25 13:40:00,4.71,4.71,4.72,4.7,0.0,0.0,2060,969975.0,0.42,0.0
176,2023-05-25 13:45:00,4.7,4.71,4.72,4.7,0.0,0.0,1486,699508.0,0.42,0.0
177,2023-05-25 13:50:00,4.72,4.7,4.72,4.7,-0.21,-0.01,1726,812598.0,0.42,0.0
178,2023-05-25 13:55:00,4.71,4.7,4.71,4.69,0.0,0.0,5864,2756122.0,0.43,0.01
179,2023-05-25 14:00:00,4.7,4.69,4.71,4.69,-0.21,-0.01,1544,725559.0,0.43,0.0
180,2023-05-25 14:05:00,4.7,4.69,4.7,4.69,0.0,0.0,1512,709528.0,0.21,0.0
181,2023-05-25 14:10:00,4.69,4.69,4.7,4.68,0.0,0.0,9261,4343750.0,0.43,0.01
182,2023-05-25 14:15:00,4.69,4.71,4.71,4.68,0.43,0.02,2543,1194994.0,0.64,0.0
183,2023-05-25 14:20:00,4.71,4.71,4.71,4.7,0.0,0.0,1926,906661.0,0.21,0.0
184,2023-05-25 14:25:00,4.71,4.72,4.72,4.7,0.21,0.01,1915,901928.0,0.42,0.0
185,2023-05-25 14:30:00,4.71,4.71,4.72,4.71,-0.21,-0.01,823,388280.0,0.21,0.0
186,2023-05-25 14:35:00,4.71,4.72,4.72,4.71,0.21,0.01,716,337734.0,0.21,0.0
187,2023-05-25 14:40:00,4.71,4.72,4.73,4.71,0.0,0.0,1922,906947.0,0.42,0.0
188,2023-05-25 14:45:00,4.72,4.72,4.73,4.72,0.0,0.0,2378,1123087.0,0.21,0.0
189,2023-05-25 14:50:00,4.72,4.72,4.73,4.72,0.0,0.0,1325,626475.0,0.21,0.0
190,2023-05-25 14:55:00,4.73,4.73,4.73,4.72,0.21,0.01,2823,1334439.0,0.21,0.0
191,2023-05-25 15:00:00,4.72,4.72,4.73,4.72,-0.21,-0.01,5749,2713879.0,0.21,0.01
192,2023-05-26 09:35:00,4.72,4.7,4.72,4.7,-0.42,-0.02,6215,2926194.0,0.42,0.01
193,2023-05-26 09:40:00,4.71,4.7,4.72,4.7,0.0,0.0,4831,2273252.0,0.43,0.0
194,2023-05-26 09:45:00,4.7,4.7,4.71,4.69,0.0,0.0,3043,1429757.0,0.43,0.0
195,2023-05-26 09:50:00,4.7,4.68,4.7,4.68,-0.43,-0.02,8213,3848713.0,0.43,0.01
196,2023-05-26 09:55:00,4.69,4.68,4.69,4.68,0.0,0.0,5426,2540138.0,0.21,0.0
197,2023-05-26 10:00:00,4.69,4.68,4.69,4.68,0.0,0.0,2990,1399746.0,0.21,0.0
198,2023-05-26 10:05:00,4.69,4.68,4.69,4.67,0.0,0.0,8712,4074541.0,0.43,0.01
199,2023-05-26 10:10:00,4.67,4.69,4.69,4.67,0.21,0.01,3378,1581631.0,0.43,0.0
200,2023-05-26 10:15:00,4.69,4.69,4.69,4.68,0.0,0.0,2857,1337585.0,0.21,0.0
201,2023-05-26 10:20:00,4.69,4.68,4.69,4.67,-0.21,-0.01,2519,1178594.0,0.43,0.0
202,2023-05-26 10:25:00,4.69,4.68,4.69,4.68,0.0,0.0,3749,1755318.0,0.21,0.0
203,2023-05-26 10:30:00,4.68,4.67,4.69,4.67,-0.21,-0.01,3893,1820834.0,0.43,0.0
204,2023-05-26 10:35:00,4.67,4.67,4.68,4.67,0.0,0.0,4391,2052410.0,0.21,0.0
205,2023-05-26 10:40:00,4.68,4.69,4.69,4.67,0.43,0.02,7604,3556633.0,0.43,0.01
206,2023-05-26 10:45:00,4.69,4.67,4.69,4.67,-0.43,-0.02,14077,6584074.0,0.43,0.01
207,2023-05-26 10:50:00,4.67,4.67,4.68,4.67,0.0,0.0,3298,1542138.0,0.21,0.0
208,2023-05-26 10:55:00,4.67,4.69,4.69,4.67,0.43,0.02,1684,787901.0,0.43,0.0
209,2023-05-26 11:00:00,4.68,4.68,4.69,4.67,-0.21,-0.01,4863,2275576.0,0.43,0.0
210,2023-05-26 11:05:00,4.68,4.68,4.68,4.67,0.0,0.0,858,401292.0,0.21,0.0
211,2023-05-26 11:10:00,4.68,4.68,4.68,4.67,0.0,0.0,1221,570864.0,0.21,0.0
212,2023-05-26 11:15:00,4.67,4.67,4.68,4.67,-0.21,-0.01,2850,1331833.0,0.21,0.0
213,2023-05-26 11:20:00,4.67,4.67,4.68,4.67,0.0,0.0,3716,1735876.0,0.21,0.0
214,2023-05-26 11:25:00,4.67,4.67,4.68,4.67,0.0,0.0,9539,4455088.0,0.21,0.01
215,2023-05-26 11:30:00,4.68,4.68,4.68,4.67,0.21,0.01,3196,1494625.0,0.21,0.0
216,2023-05-26 13:05:00,4.68,4.71,4.71,4.68,0.64,0.03,11132,5222573.0,0.64,0.01
217,2023-05-26 13:10:00,4.71,4.71,4.71,4.7,0.0,0.0,2836,1334447.0,0.21,0.0
218,2023-05-26 13:15:00,4.7,4.7,4.71,4.7,-0.21,-0.01,7024,3301683.0,0.21,0.01
219,2023-05-26 13:20:00,4.7,4.71,4.71,4.7,0.21,0.01,1796,844668.0,0.21,0.0
220,2023-05-26 13:25:00,4.7,4.7,4.71,4.69,-0.21,-0.01,3247,1526890.0,0.42,0.0
221,2023-05-26 13:30:00,4.71,4.72,4.72,4.71,0.43,0.02,4541,2140171.0,0.21,0.0
222,2023-05-26 13:35:00,4.72,4.73,4.73,4.71,0.21,0.01,4236,1999365.0,0.42,0.0
223,2023-05-26 13:40:00,4.73,4.72,4.73,4.72,-0.21,-0.01,3542,1673944.0,0.21,0.0
224,2023-05-26 13:45:00,4.73,4.72,4.73,4.72,0.0,0.0,2180,1029554.0,0.21,0.0
225,2023-05-26 13:50:00,4.71,4.72,4.73,4.71,0.0,0.0,5058,2386326.0,0.42,0.0
226,2023-05-26 13:55:00,4.72,4.72,4.73,4.71,0.0,0.0,922,435113.0,0.42,0.0
227,2023-05-26 14:00:00,4.72,4.72,4.72,4.7,0.0,0.0,5809,2736251.0,0.42,0.01
228,2023-05-26 14:05:00,4.71,4.71,4.72,4.71,-0.21,-0.01,3724,1754406.0,0.21,0.0
229,2023-05-26 14:10:00,4.71,4.71,4.72,4.7,0.0,0.0,2636,1242106.0,0.42,0.0
230,2023-05-26 14:15:00,4.71,4.71,4.72,4.71,0.0,0.0,757,356535.0,0.21,0.0
231,2023-05-26 14:20:00,4.71,4.71,4.72,4.71,0.0,0.0,1890,891417.0,0.21,0.0
232,2023-05-26 14:25:00,4.72,4.71,4.72,4.71,0.0,0.0,4328,2041594.0,0.21,0.0
233,2023-05-26 14:30:00,4.71,4.72,4.72,4.71,0.21,0.01,3023,1425538.0,0.21,0.0
234,2023-05-26 14:35:00,4.72,4.72,4.73,4.71,0.0,0.0,9425,4448736.0,0.42,0.01
235,2023-05-26 14:40:00,4.72,4.71,4.72,4.71,-0.21,-0.01,2938,1385812.0,0.21,0.0
236,2023-05-26 14:45:00,4.72,4.72,4.72,4.71,0.21,0.01,2891,1363615.0,0.21,0.0
237,2023-05-26 14:50:00,4.72,4.71,4.72,4.71,-0.21,-0.01,3604,1700144.0,0.21,0.0
238,2023-05-26 14:55:00,4.71,4.71,4.72,4.71,0.0,0.0,2919,1376468.0,0.21,0.0
239,2023-05-26 15:00:00,4.71,4.72,4.72,4.71,0.21,0.01,8387,3958496.0,0.21,0.01
240,2023-05-29 09:35:00,4.8,4.81,4.88,4.79,1.91,0.09,85705,41440869.0,1.91,0.08
241,2023-05-29 09:40:00,4.82,4.8,4.82,4.8,-0.21,-0.01,21145,10176507.0,0.42,0.02
242,2023-05-29 09:45:00,4.81,4.79,4.81,4.78,-0.21,-0.01,15187,7277973.0,0.63,0.01
243,2023-05-29 09:50:00,4.79,4.77,4.79,4.77,-0.42,-0.02,6350,3036117.0,0.42,0.01
244,2023-05-29 09:55:00,4.77,4.78,4.78,4.76,0.21,0.01,7005,3342689.0,0.42,0.01
245,2023-05-29 10:00:00,4.78,4.78,4.79,4.77,0.0,0.0,4982,2380989.0,0.42,0.0
